tradeoff_fraction,age_group,diet,id,growth_rate,grows_in_diet
0.0,21_40,high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,0.05153220289653216,True
0.0,21_40,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,0.02831256906008583,True
0.0,21_40,high_fiber,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.017446069505467683,True
0.0,21_40,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.00686575247242193,True
0.0,21_40,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.0021586533955786874,True
0.0,21_40,high_fiber,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.0021552536980527196,True
0.0,21_40,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.0016542824036058364,True
0.0,21_40,western,Alistipes_shahii_WAL_8301_AGORA1_03,0.02112560866977206,True
0.0,21_40,western,Bacteroides_dorei_DSM_17855_AGORA1_03,0.017535673323553876,True
0.0,21_40,western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.00877167713202189,True
0.0,21_40,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.006379231895783239,True
0.0,21_40,western,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.002165008094740942,True
0.0,21_40,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.0018089390816628775,True
0.0,21_40,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.0017414078546963536,True
0.0,41_60,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,0.02105890806556937,True
0.0,41_60,high_fiber,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.016573106983790453,True
0.0,41_60,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.009700405364569552,True
0.0,41_60,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.003208082834387201,True
0.0,41_60,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.000500922218183791,True
0.0,41_60,western,Bacteroides_dorei_DSM_17855_AGORA1_03,0.026241508882036274,True
0.0,41_60,western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.021478471755173034,True
0.0,41_60,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.009173191741566262,True
0.0,41_60,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.004716415505838083,True
0.0,41_60,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.0005398096689312753,True
0.0,61_70,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.05002816021439957,True
0.0,61_70,high_fiber,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.03588557905729015,True
0.0,61_70,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,0.027576010314431416,True
0.0,61_70,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.011912663466008477,True
0.0,61_70,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.001132105924265776,True
0.0,61_70,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.04129622089508862,True
0.0,61_70,western,Bacteroides_dorei_DSM_17855_AGORA1_03,0.029489406520633372,True
0.0,61_70,western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.02702017198216096,True
0.0,61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.013416061634050062,True
0.0,61_70,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.0018207259816585381,True
0.0,71_80,high_fiber,Alistipes_onderdonkii_DSM_19147_AGORA1_03,0.046545088294368625,True
0.0,71_80,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,0.004937593352116237,True
0.0,71_80,high_fiber,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.0024313723941664215,True
0.0,71_80,high_fiber,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,0.002396482102785966,True
0.0,71_80,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.001166077042728167,True
0.0,71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.0008333218832207846,True
0.0,71_80,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.0005532847078712278,True
0.0,71_80,western,Alistipes_onderdonkii_DSM_19147_AGORA1_03,0.07113539527650418,True
0.0,71_80,western,Bacteroides_dorei_DSM_17855_AGORA1_03,0.009731351438986366,True
0.0,71_80,western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,0.004649555868103391,True
0.0,71_80,western,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.002914339411139004,True
0.0,71_80,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.0017135190291248316,True
0.0,71_80,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.0014972762262928936,True
0.0,71_80,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.0005910381880090252,True
0.0,81_plus,high_fiber,Alistipes_onderdonkii_DSM_19147_AGORA1_03,0.12764058064807013,True
0.0,81_plus,high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,0.020417666502111555,True
0.0,81_plus,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,0.006774670033527912,True
0.0,81_plus,high_fiber,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.0032326821075908006,True
0.0,81_plus,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.0029091119092658872,True
0.0,81_plus,high_fiber,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,0.0024009068954864324,True
0.0,81_plus,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.001192976392855127,True
0.0,81_plus,high_fiber,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.0006896483750159974,True
0.0,81_plus,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.0003412670931535741,True
0.0,81_plus,western,Alistipes_onderdonkii_DSM_19147_AGORA1_03,0.16006593781263725,True
0.0,81_plus,western,Alistipes_shahii_WAL_8301_AGORA1_03,0.02343332777909936,True
0.0,81_plus,western,Bacteroides_dorei_DSM_17855_AGORA1_03,0.004418000999161185,True
0.0,81_plus,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.003770542585929344,True
0.0,81_plus,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.002477123628089983,True
0.0,81_plus,western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.0019843388638682625,True
0.0,81_plus,western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,0.0017897932846976737,True
0.0,81_plus,western,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.0007057338979034423,True
0.0,81_plus,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.0005261733342545301,True
0.1,21_40,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.2960074461627035,True
0.1,21_40,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.03419726741888654,True
0.1,21_40,high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,0.029269047314356183,True
0.1,21_40,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,0.028402447854659625,True
0.1,21_40,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.026847818537952872,True
0.1,21_40,high_fiber,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.014836305362448992,True
0.1,21_40,high_fiber,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.003568383510590669,True
0.1,21_40,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.3239989908428922,True
0.1,21_40,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.03759407089580902,True
0.1,21_40,western,Bacteroides_dorei_DSM_17855_AGORA1_03,0.03388545257391222,True
0.1,21_40,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.028719219654975297,True
0.1,21_40,western,Alistipes_shahii_WAL_8301_AGORA1_03,0.0275803481666711,True
0.1,21_40,western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.013350104933255169,True
0.1,21_40,western,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.004139124085352698,True
0.1,41_60,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.3274906944289032,True
0.1,41_60,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.07891039681484789,True
0.1,41_60,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.0770073568413657,True
0.1,41_60,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,0.027393858163121072,True
0.1,41_60,high_fiber,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.01924477485531568,True
0.1,41_60,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.36503051818273713,True
0.1,41_60,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.08850526466686584,True
0.1,41_60,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.08572627595536052,True
0.1,41_60,western,Bacteroides_dorei_DSM_17855_AGORA1_03,0.030453535220959397,True
0.1,41_60,western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.023420480110970553,True
0.1,61_70,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.2416135534573825,True
0.1,61_70,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.028103574363958307,True
0.1,61_70,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.0208668296505581,True
0.1,61_70,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,0.012237945429592001,True
0.1,61_70,high_fiber,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.007383817664251648,True
0.1,61_70,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.27173494899451583,True
0.1,61_70,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.0321503292676673,True
0.1,61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.023354302823801368,True
0.1,61_70,western,Bacteroides_dorei_DSM_17855_AGORA1_03,0.0155326341421104,True
0.1,61_70,western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.011746001114273362,True
0.1,71_80,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.36217536015855656,True
0.1,71_80,high_fiber,Alistipes_onderdonkii_DSM_19147_AGORA1_03,0.2287079666798538,True
0.1,71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.19126862517625906,True
0.1,71_80,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,0.09132552887149725,True
0.1,71_80,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.035238455888381655,True
0.1,71_80,high_fiber,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,0.01228818519497069,True
0.1,71_80,high_fiber,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.00623917304516668,True
0.1,71_80,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.4291826035873087,True
0.1,71_80,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.22648324329673586,True
0.1,71_80,western,Alistipes_onderdonkii_DSM_19147_AGORA1_03,0.16438897329448027,True
0.1,71_80,western,Bacteroides_dorei_DSM_17855_AGORA1_03,0.1087024427796589,True
0.1,71_80,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.04181501575209828,True
0.1,71_80,western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,0.017258005244885088,True
0.1,71_80,western,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.009110050676742025,True
0.1,81_plus,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.5513511727852989,True
0.1,81_plus,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.3994909927371047,True
0.1,81_plus,high_fiber,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.25733305679201296,True
0.1,81_plus,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,0.24533361940263657,True
0.1,81_plus,high_fiber,Alistipes_onderdonkii_DSM_19147_AGORA1_03,0.14224087225744644,True
0.1,81_plus,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.11301022200256995,True
0.1,81_plus,high_fiber,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.0662417878438878,True
0.1,81_plus,high_fiber,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,0.06010053634993066,True
0.1,81_plus,high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,0.05342572439718491,True
0.1,81_plus,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.5771931596487723,True
0.1,81_plus,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.4174019581115822,True
0.1,81_plus,western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.2688696761451318,True
0.1,81_plus,western,Bacteroides_dorei_DSM_17855_AGORA1_03,0.25602217557158874,True
0.1,81_plus,western,Alistipes_onderdonkii_DSM_19147_AGORA1_03,0.14905136163789617,True
0.1,81_plus,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.11807715303826725,True
0.1,81_plus,western,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.06921260531502171,True
0.1,81_plus,western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,0.06215363657666482,True
0.1,81_plus,western,Alistipes_shahii_WAL_8301_AGORA1_03,0.05570817856957402,True
0.2,21_40,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.5943517146278385,True
0.2,21_40,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.06794942450286022,True
0.2,21_40,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,0.049123256163589,True
0.2,21_40,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.047652331704043135,True
0.2,21_40,high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,0.03625280631850477,True
0.2,21_40,high_fiber,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.016580199794748337,True
0.2,21_40,high_fiber,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.005345061430593507,True
0.2,21_40,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.6511240067525333,True
0.2,21_40,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.07434486542632536,True
0.2,21_40,western,Bacteroides_dorei_DSM_17855_AGORA1_03,0.05337356778183938,True
0.2,21_40,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.051104723692813166,True
0.2,21_40,western,Alistipes_shahii_WAL_8301_AGORA1_03,0.03367270674264298,True
0.2,21_40,western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.015333959737024283,True
0.2,21_40,western,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.005916721899589908,True
0.2,41_60,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.6556662979221489,True
0.2,41_60,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.15583575088647153,True
0.2,41_60,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.15427858842616698,True
0.2,41_60,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,0.052633565249450946,True
0.2,41_60,high_fiber,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.03717139483231919,True
0.2,41_60,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.7316491504985738,True
0.2,41_60,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.17468710416779157,True
0.2,41_60,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.17216819933656763,True
0.2,41_60,western,Bacteroides_dorei_DSM_17855_AGORA1_03,0.05865405880752955,True
0.2,41_60,western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.041700934102235514,True
0.2,61_70,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.4838273752655446,True
0.2,61_70,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.056340394561596285,True
0.2,61_70,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.035737799346378274,True
0.2,61_70,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,0.022177240478904337,True
0.2,61_70,high_fiber,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.012679321712213294,True
0.2,61_70,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.5446529164541107,True
0.2,61_70,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.06342228557895241,True
0.2,61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.0398840021078934,True
0.2,61_70,western,Bacteroides_dorei_DSM_17855_AGORA1_03,0.024844715343305263,True
0.2,61_70,western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.013561745464026607,True
0.2,71_80,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.7755662442098791,True
0.2,71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.4096935707765962,True
0.2,71_80,high_fiber,Alistipes_onderdonkii_DSM_19147_AGORA1_03,0.23885153725121616,True
0.2,71_80,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,0.1948031937420929,True
0.2,71_80,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.07505149932101346,True
0.2,71_80,high_fiber,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,0.025125100768436083,True
0.2,71_80,high_fiber,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.013457746555777353,True
0.2,71_80,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.8732860980309818,True
0.2,71_80,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.461315779667406,True
0.2,71_80,western,Alistipes_onderdonkii_DSM_19147_AGORA1_03,0.2690569752047516,True
0.2,71_80,western,Bacteroides_dorei_DSM_17855_AGORA1_03,0.21949985694955132,True
0.2,71_80,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.08450632355952098,True
0.2,71_80,western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,0.030044432327441924,True
0.2,71_80,western,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.015458676827507853,True
0.2,81_plus,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,1.1032783560369355,True
0.2,81_plus,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.7994984437873679,True
0.2,81_plus,high_fiber,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.5149999091734236,True
0.2,81_plus,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,0.4896114762107428,True
0.2,81_plus,high_fiber,Alistipes_onderdonkii_DSM_19147_AGORA1_03,0.28310205885336914,True
0.2,81_plus,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.22616626395500575,True
0.2,81_plus,high_fiber,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.1323986387859536,True
0.2,81_plus,high_fiber,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,0.11829195190803507,True
0.2,81_plus,high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,0.10658999497891888,True
0.2,81_plus,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,1.1539664766668682,True
0.2,81_plus,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.8359479194120741,True
0.2,81_plus,western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.5384843737800391,True
0.2,81_plus,western,Bacteroides_dorei_DSM_17855_AGORA1_03,0.5119319688716353,True
0.2,81_plus,western,Alistipes_onderdonkii_DSM_19147_AGORA1_03,0.29624640376452094,True
0.2,81_plus,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.2364767301560879,True
0.2,81_plus,western,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.13843933022060664,True
0.2,81_plus,western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,0.12298181974156701,True
0.2,81_plus,western,Alistipes_shahii_WAL_8301_AGORA1_03,0.11138815700315133,True
0.3,21_40,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.8925741668644666,True
0.3,21_40,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.10191344944549155,True
0.3,21_40,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,0.07233852884834029,True
0.3,21_40,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.06777978318502065,True
0.3,21_40,high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,0.03344677825938698,True
0.3,21_40,high_fiber,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.020985694956529407,True
0.3,21_40,high_fiber,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.0067985956744340045,True
0.3,21_40,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.9774463457243875,True
0.3,21_40,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.11160469429444142,True
0.3,21_40,western,Bacteroides_dorei_DSM_17855_AGORA1_03,0.0790135536972033,True
0.3,21_40,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.07349542734132238,True
0.3,21_40,western,Alistipes_shahii_WAL_8301_AGORA1_03,0.03303086248155597,True
0.3,21_40,western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.02254385243931871,True
0.3,21_40,western,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.00765183224769314,True
0.3,41_60,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.983810389448082,True
0.3,41_60,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.23289001038954868,True
0.3,41_60,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.23149010860496205,True
0.3,41_60,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,0.07788717596285287,True
0.3,41_60,high_fiber,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.05513565247281173,True
0.3,41_60,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,1.0979618041199364,True
0.3,41_60,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.26057962960778336,True
0.3,41_60,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.25834953288209206,True
0.3,41_60,western,Bacteroides_dorei_DSM_17855_AGORA1_03,0.08684918826741717,True
0.3,41_60,western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.0617450036400089,True
0.3,61_70,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.7260415106541919,True
0.3,61_70,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.08454574040641478,True
0.3,61_70,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.050408956345478526,True
0.3,61_70,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,0.03207323797435092,True
0.3,61_70,high_fiber,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.01781185224344141,True
0.3,61_70,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.8171993977255213,True
0.3,61_70,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.09516117661843816,True
0.3,61_70,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.05633551724077906,True
0.3,61_70,western,Bacteroides_dorei_DSM_17855_AGORA1_03,0.035951597236878914,True
0.3,61_70,western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.0193366952113148,True
0.3,71_80,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,1.163541834839815,True
0.3,71_80,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,0.6146425869323852,True
0.3,71_80,high_fiber,Alistipes_onderdonkii_DSM_19147_AGORA1_03,0.3581401900243769,True
0.3,71_80,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,0.29155326877298654,True
0.3,71_80,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.11259463957898881,True
0.3,71_80,high_fiber,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,0.03667569402483849,True
0.3,71_80,high_fiber,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.019083405910004892,True
0.3,71_80,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,1.310235270880941,True
